old_sha	new_sha	subject
92602d4e0b674d1f736840520c1f26d40ee425ce	59ab328e21ad81c54fc92d5dddea18127b68458a	feat: add track-latest dev install mode to ahoy install
a744cf39f66ba9acadee8ee55849bc687ca7827f	ad63880bbe74d4f0e044538cf0569dff50b8cbca	chore: resolve iss-75 in the ledger
f613fc594b2f070f736d6b02f48f169dc3bb0349	f6e221bda40621cf684465fa8ff45e36fbafb3e9	fix: honour declined ConfigChange approval on a fresh --dev install
a792429e183dea25a1603d210193f4da50a96c48	80a89f1b8efd10b6f3cce9a54e4e67e46b3d3a00	Merge pull request #139 from REPPL/feat/iss-75-dev-install-mode
8d76603a51201b0d76f448b0b71ba219e218eb93	fffaec3e6d26e59417e27dc776eb49ab5624403f	chore: resolve iss-35, the brief-surface reconciliation
c98a32935212465ec857ee6c21d4f25f1b2fd6b2	347baebb7d9fde33ef6c311c2730aebc5c9ab841	Merge pull request #140 from REPPL/chore/iss-35-ledger-resolve
99719184036dd4e2a1fe5dadc0ec9444248a6e9d	c0e68dbbf9f1d22899f97acf634a0be71d1e846f	feat: pin the iss-35 crosscheck gate's scope and depth
0c3567449b31cd95f1dcdde59c620da26e8fa812	52e87e614c69a17c0dea2149857697d06a67bd4e	chore: resolve iss-122 in the ledger
3b11b2301b7a671c8ffcea61ff6e083f8424fe8d	fe8009ca1304591831351587dbdea217c1f2740b	chore: capture iss-130, the manifest-deletion disarm residue
216e8b231b6bc3526ea53115d4a93c46c2041778	727fbb349e9b070836bbdd0a00c0a6df4b605a65	chore: capture iss-131, receipt-gate hardening nitpicks
3ddd6108576f07aa1a57eb8d4032f8367cbfc6dd	62f6c3f3bf706d108c972134a96a96c15539507f	Merge pull request #141 from REPPL/feat/iss-122-pinned-crosscheck-gate
0b73cb5c6377ec0f1ae325025a767a5a10e76fd5	e497553baf364b17331cbe95bd6582751cf8b2d4	docs: amend and promote itd-93 to planned
5640c5dba119c777a7c042f37a04854a95392fa4	31db2c1d4bc680e21e2df70009c60e8a74fc0529	Merge pull request #142 from REPPL/docs/itd-93-amend-and-promote
60f027b6795f62bd130d69852b5c35872c8ceb37	d19bfc2f01b71f2deaf002b122a3b78c38d79583	docs: ship itd-94 and close spc-9 behind its fidelity review
7b0a72bfdacf2c115386d5809d7f825444621239	8cf01c4c5eec9ab8a32d61ddacb7759b2338671d	Merge pull request #143 from REPPL/docs/itd-94-record-catchup
d89207f7aef4d6e24df2be1acddf63f40bf6ac23	9a6a8e11cd2645f9f1d5b658490f184e1459d9cd	Merge remote-tracking branch 'origin/main' into fix/iss-112-114-116-walkfiles-class
b261719b3231373bc2bd0a6f4cf87207a78dbc46	24d115ef95052c516c0d65277c3bb2237f50466a	fix: require a delimiter for bare TODO/FIXME markers (iss-111)
fdb4d2a689c2b98634727c7fc78d28b4d8ee334e	763fa120b8b113ee35182b4c57fdc7f735800c65	chore: resolve iss-111 with fix impact
e4158bd797ee7c6646edbbb9822bdf8122a36b0d	39728c2d8b02ab34d0fead853a14f46a375487b6	docs: correct iss-111 FP figure and de-self-match the pattern comments
e448270b642c2c43d90753323f6ea58517236d67	c134c051271ec33ce9c14018e00e8b29c313111e	Merge remote-tracking branch 'origin/main' into fix/iss-111-marker-false-positives
6d303dd138f8773bc73690b0fa741ba870bf9d55	9665ae9ad4e6a6886efe4fa08947059b3645c30b	Merge pull request #144 from REPPL/fix/iss-111-marker-false-positives
ef96cf3420188a72555cf6927b8647fde563e515	79d70c0df1c616fac608f69791162270f9ef5c23	Merge remote-tracking branch 'origin/main' into fix/iss-112-114-116-walkfiles-class
49b28e06d1ff824edc09ae956eb36c233ed11b11	8ad095e9e6387144e0dd87a44cdc1aa604837fe5	Merge pull request #145 from REPPL/fix/iss-112-114-116-walkfiles-class
194a706eed78f7d4fad640f1a79d57bcd5bf696c	2468ea19daa458d6fb347550b7d11130a6c133c4	docs: record the itd-88 lifeboat coverage experiment
7b24b98befbd20440b335a96d0154bd33cbcec6e	9f6ae4cbe92b2b358cd30b3652a4d6c3d98ca35b	docs: ship itd-88 and close spc-3 behind the coverage experiment
85fb9e9e406521de8ec5410972cb2e0faecd58e4	c009aeb6c829e5ffa9edaf6d074df8f3a7d6a796	docs: ingest itd-88's fidelity verdict into its Audit Notes
d2a4217f9c6dd98c08040f9c3b7065e4cd089b35	82559fcaf9704c3ad937760bc8f7248c6d8636fa	Merge pull request #146 from REPPL/docs/itd-88-coverage-experiment
0c8d758197d17b5a27b1dbd605a08f97202300ac	f72daaba22d5328431796b0905d13f35feef3015	docs: append the merge-window evidence to iss-24
32963871394da062a56f8883827dfe59af2577d8	985ab5d5add85191b82c5239e773620dd72f2dc1	chore: capture the run's six deferred review residuals
3f0ff9b084ab52a975ffbe56635f0b4469ab3662	8ed92df8840118ea7893007791a28fe944bd5edd	Merge pull request #147 from REPPL/chore/iss-24-evidence-and-run-captures
1640986ab293a58f2f8097ca5465f934034853c8	32dd28ce2a4d806c3ea70f2684d612ee4d39fc1b	docs: plan itd-100 and write spc-15, the terminology-crosswalk design record
5e69d19b08dc3610e2bd64c18a14235042ca6a97	67a649980df2ab4d8fd24e26a323115b41356c78	chore: capture the crosswalk watch items and a brief contradiction
7a74b0d6a5e76e980b6cce9f7b309fdd4a420bc3	9ad27b9314b5f0229a77b9fe1d1f60727dd9657f	docs: add the terminology crosswalk (itd-100)
f6d8b22b312f411a4e1a6b9a7c34242cf8cb53cd	213a549b368ebfdea3021050ed104d68fe55f0a8	docs: correct citation drift found by the validation sweep
29984022dccaddd32520c7287bf7d75bbe1ab883	f4506ad8a9132a07205d33fb6f04082545e9e9ea	Merge pull request #148 from REPPL/docs/itd-100-terminology-crosswalk
d324f18502f73900fa39da64558798fac228b6ed	3c0ca94663dfc63d709f35d3bd6b7ab71b6d8e2c	docs: file itd-101, the deterministic citation gate
8a754011f6985a5cc39fb14049f2ca3403a707e3	a8045b47ce83857947027be7d49490f70b29b2c6	chore: capture the tagline three-variant drift (iss-143)
352b8d54e692a271d6b4d04b4f1f535d7d6361d2	181cea780d9f91f68efdd3f061f90980aee2e658	docs: file itd-102, recorded repo identity with a positioning check
16f15508a580760d8ea3c6c6a8d1294def405c30	e7108fdcce52db7aaf3bdcfeb481912d148caf9f	Merge pull request #149 from REPPL/docs/itd-101-citation-gate
d4d629a9034ce31046342ce9200af9d4f314dd8d	17b217dd8f653b36685cbb06fac6b528b04b82b8	chore: capture the shell-hazard incident (iss-144)
e1b27e1f39613a6762c1fbb4dc7a6830a4ca618d	9d52ab5ed436c2db0994280da6bdb545581a2e74	docs: file itd-103, the shell-hazard registry (teach + enforce)
516e2e3f596d296335bd66e9a3835db601da7fcd	44dd794727145a58f5967530b357e4a9ecfa75a9	Merge pull request #150 from REPPL/docs/itd-103-shell-hazard
1cd6aee7a225a19cf343772cb466446e35c4286c	81e34b7eb8f8a3f0b07eaedcfe2d01941407dd79	docs: salvage the 2026-07-13/14 ideation-session record
3f9f5880aebb67ca77fd02ac55726cde1eb408a0	c65cbd6920cbe27d96826c2c7ef5956fcc60e0f8	docs: default unhomed artefacts to the local tier (AGENTS.md)
982ac103c0dcaae514a1070548e3d2e69cb1923d	317d09fdb2e5d73784407ffd0a7f3f109c9c7cad	docs: file itd-104, the ideate admission gate
ab8876a8ade93d290eafc4522fadc2d0dfd6d5d2	8b5c1efe71fdbb2da6c107b6e0418344ca5d70b6	Merge pull request #151 from REPPL/docs/salvage-ideation-session
567d4ada76bf820682df10f66d9d660613960531	9424936a6018c1b4bfe6f77ab8a36f1875cd9978	docs: ship itd-100 behind its fidelity review (spc-15 closed)
f301e4ac08ff1664733249301c0a1353b7864b1b	d4dc3cc06fa49593d89afbded59b5f3b15c80b0a	Merge pull request #152 from REPPL/docs/itd-100-ship
b26fc551bea30a9d5fc843052bbd0f77b092e885	c94be775a41a2425bc6c7c2e418fb42fa9a3b304	docs: settle the itd-101–104 grills into the intents
e946cbcf5869345c6b27814e526d116c0d101465	db5ce05f0c34a058b180a973f51a6ad2116cbe9c	chore: capture receipts-cannot-gate-maintainability (iss-145)
48a35247ca222957cd407e70ba60a428e2cbb1b3	2063154d94c895f000f7d1a5a25023a6c4d3a864	docs: adopt the canonical tagline and consolidate the three surfaces
131a2e00f43b31b57b7ac96c5ad98e24848b4f4e	d46fbbaa5d71992c164e6dfab7dfcef3b3d45df6	Merge remote-tracking branch 'origin/main' into docs/iss-143-tagline-consolidation
d084b7355739f39539e1b2fffe62f59da6e78506	0591e2fbe8e836892f2c5efe4fe6b3ee940dbbba	Merge pull request #153 from REPPL/docs/iss-143-tagline-consolidation
3b5917d1eccee4ce7852c3d4267502f666d60b81	afd1eb062120669e039c673250fafc5a98062383	Merge remote-tracking branch 'origin/main' into docs/itd-101-104-grill-settlements
8a7caf4d1fee6674836e333b0fc905e9e5774520	baf508790ff4139a1e894c4080da41beb32c65dd	docs: record itd-93 Branch-A parity decision
46fd4bcb43fd7eb4e7c22bef3acff0ddbde92186	c878f965524fc22a7f9d0d5fc7684fd6bd69b12a	feat: scaffold template + self-scaffold parity for the release gate
f722374b4ca8eb95d2078056a400cfdec5147b9b	b06e1749b779b099e154b9a6f4d6f00a4747dd32	feat: wire abcd launch scaffold to the CLI and plugin surface
da7ff1621a874a8f97a12fa3caca6e5688463db2	fdf03eaad8892383e804baeeb9572baab4f06130	feat: bare auto-release grants only contents: write to the reusable workflow
ccd103662deab8d802c26b01cefd8620d5fa0f27	d5568e1fcf6b9ff2ff772dbfa89a149d6f14a644	fix: scaffold report must not claim an unwritten file was written
effdac70d49963b63aec6e84692c9852c0728ec9	3e1f29170462831a4efb96e9b3c2cbffc40fcbbc	Merge remote-tracking branch 'origin/main' into feat/itd-93-launch-scaffold
d1f3cf7dc51e906ab2257bb44c5370dd61757588	ff44c6c897ae207843a13ae824127e4ef7ef5acb	Merge remote-tracking branch 'origin/main' into feat/itd-93-launch-scaffold
f06de9dab9fa261e620c2c7eac02eaf24e00f415	c28f4b60917b96e50b78e59a91e6ffbc21ab7f39	Merge pull request #154 from REPPL/feat/itd-93-launch-scaffold
3aee1e456db2158d16dfff29d7a945cb58229eb7	9de26df92b4f40f1e2330d528e38324a86a1c9f2	Merge remote-tracking branch 'origin/main' into docs/itd-101-104-grill-settlements
6e1e1e4f33e12c7ff18dabbbfe27d2a66e761d55	f331bef5ee2b15370a62fcc2f70740112466e1eb	Merge pull request #155 from REPPL/docs/itd-101-104-grill-settlements
7e9e85e4268e32cd3cf1fb94d2cc8573f44506b6	29c617575babff896dda111f3afebc0d8a7e3e7f	docs: plan itd-101 and write spc-17 citation-gate spec
aa4c491fc388bfc61ac1e7a796378f90665ff091	846948eb146a7eec427b8720303311abf7d71cdb	feat: add the committed citation baseline schema
8e187c0de168b8963695279ac0f405538bb1a44d	cb2c88a7247268b42256145b2092d4cbf911fe7a	feat: add the zero-network citations lint family
a76f7e20ccc62eef2aef852f28336ea3c10187d2	0bae477729838d5905ad656a09fb4d3ccb0498df	feat: arm the citation structure rules in this repo's docs-lint config
3120e6034c23e337fe7efb0394927554110a6de2	258b7834ef3ce7f45daffac05f556c92a03a7acb	fix: stop the DOI check claiming prose, and read wrapped citations
ffb83cf961db4599dc57b0ab4ddccea4a5e2ab86	6ab1eb8508a18a47195ad86a9341e95664826a38	docs: record the four design choices spc-17 left open
43f20605d4a29789f1035b7913a8a64bf7b071cc	a504e7dcfa02a7d566ade345a4c8bb356712cc8e	refactor: extract the SSRF fetch guard into internal/urlguard
c505133873e8b258c9a200f4798ad2181e9abc84	9564f9b05ede59bae74c937b1650df12094e66a0	feat: add the citation refresh engine and the manual-queue receipt
e90a97cc0558300dcbdf5a8c88cfd02352fe45f1	28a323d7a34dd5803a39c243debe9c9ddfea5e4b	feat: wire the citation baseline into the CLI, ahoy, and the release gate
dfc5537261cb592788848b481961ad495236c0c0	453ce6ed514e81b8221be9e7ffed594cd200e077	feat: arm the citation gate and commit this repo's citation baseline
39f615889b4058b4dc7b70d8510bc5a3480ca34b	b486012894af1ebdd099df7ad556435ec3f7e259	docs: describe the cite verbs on both documentation surfaces
6c5aad2eaf6e1ced71f3ad6a6f003142cf593a24	1f1a7fdc08b5998cc22c7c60291ac84c5164285e	chore: record the receipt one flaky source did eventually answer
d7b25dadc0aed08e7937696877bc9ec060d05778	b8f6573e007796fc24c159c6d6491244aba83d85	fix: close a path-traversal write and four record-integrity holes
bb1d168e1e110e3fca9696af39e8a832d3848b0d	977bc3d3b2124af356498346d68c9d8c4a48d1fb	fix: resolve containment through symlinks, contain roots, and fix the guard
1dcb7362d39113aab321c45ca2fba763b7149c58	cf022374e6dfe3c637114ec3dfb83f8cf94a773c	fix: report a refused redirect chain as answered
dfd172b0992fcace06371faa2bff1dffb502ada1	02548bddaea9a5eb4a5b8a176faad96c7e9f2499	fix: contain every collected page, and stop the CHANGELOG overclaiming
e13d7c4592ba91afa7f77583fdab9014beec78da	606b863706520f5f4f0fe9c9895d015e49e52048	fix: bound the page read and stop the seam punishing a silent adapter
78cc4bcea3f9445ab2220060193446c2c243a77b	c4a104c3a5c185ec2a2a6919b030f343861cb099	docs: record manual verification receipt for the harness-engineering citation
555f6ed37e0e35a3e7c608a60db07a3c8877f6c7	4e34a7f34117a6246045e15a44f7fa64de4b5268	docs: plan itd-102 and write spc-19 repo-identity spec
8933a2867ce17f626a8f64fbe8b2df04ed15a683	d42f8ba109ca1011d137f3d432b9e6ab315023e0	refactor: promote validRelPath to fsutil.ValidRelPath
ef602a7d05214f7ccb3e2b44cf9048f126b77a72	ef5c13a1c56a2b9eff7c1b24db9533a8e7a2c88a	feat: parse the canonical identity block and check surfaces against it
0f5bef83cb79306311446a04452a1667cdb6e588	474fc3cc0de933d76626d2b2fb12888c7d2bd78a	feat: re-render drifted surfaces as a proposed diff
1686a9bcbaed7208b8e8770662d8916ee359e272	c8a1425914f81a456a7ec283d41c9fb219dcc12c	feat: run the positioning check on every audit
7af5bb9eda2bdbd1e4afa0c798999310e1283bc1	a1bf7cc18dd85fab4ea82a62fb2f1df458766333	feat: surface the identity family on the CLI
057956c5679f7ad12467d598eabd5deee89fc99f	83fe858a623d5cec2f3d18d171c1c9cf09170ef2	fix: keep line structure when sanitising a rendered diff
dff251090b306ec150892cb016c17e4953e776e4	f96f5e025d236c2f64e8a5f530a7aa8c786b46ee	docs: point abcd-cli at its own identity block and surface the verb
0ef6de324d087bd02a6dc4a873aa10195a11ba2a	827c5206d545a2e7cd4b668c140675338da0dc41	fix: emit a unified diff that patch tools actually accept
8b67070b1f56435d2a75081706e0c95a025a543e	094f203ed137baec3bcc161dcbf60712d2551354	test: prove the applied patch equals the proposed content
857cecbbc44464a6f05555d5e75499535a59866c	3a2813bd70c2d88e522089f2e54f2b2d4fff08bf	fix: keep CRLF on the human render path, and refuse an incomplete block
b00c796516d5a967f9ef7cf33e123864f651be5c	889ec32bf42ecef13238375f45e0e58797b8187c	fix: contain every positioning read and write to the repository root
d68003714327e42ce3ec4be43fa18db9b63f7620	a95c971fb71eee26fc02c2a2298f73c44dfc5515	docs: state unifiedDiff's uniform-line-ending assumption
328b161fc15fe1fdfb3596b4e7f52e019dbca8a0	4b727036b0fefb21130e4bc8921479e2ccf58f3a	chore: record the two non-blocking findings from the containment review
847b4129a53e4cb6e48a88532468ed453c9f20d2	2f718cbf9d16a57a8c8074362ae0dcfdb0b4ac8a	docs: plan itd-104 and write spc-18 ideate spec
c5a42f363c0ac7036d85e8ed830106cacba7c1be	67d3885a2917c8a7a4fa005320d5d86a927063dd	refactor: promote the untrusted-prose cleaner to termsafe
65154c2942dbc7ed99e65e1e6db4b92d96a3579b	18e68c5e77faeda29a9dd805e1d25dcf7c267cae	feat: resolve cited record ids against the live repository record
166f490af298451663e272550ff046a216d0b310	5338ec94f1a2287d621a3cdb2b7f0ab7136e1d9d	feat: ideate record validates and writes the idea-admission verdict
cf8194a6396e14b58fa06e37890167d3cc61f676	8951ebb67d7ce09b9b63476670742f3eb06ddbb4	feat: wire abcd ideate to the CLI and the plugin surface
f25baca49ab7c2bf675e80efada206758eb226fa	302dd52bfbafa471bdbdd7e4cab10f836f8538a1	fix: neutralise raw HTML tag openers in untrusted prose
bf425b7564ce7f8bf4f75295c4f1f0b366ab7825	778baf7b6a1ec1480ef12484c8f3ce5bc304cc3e	fix: contain the ideate record write against a symlinked ancestor
0d761ac3629279d03d1124db61382e49fe9072e5	4b3487823b16718930fd497d73fe354b400a9d12	fix: untrusted prose cannot shift a table column or erase the idea
a6b6d99b4bbabbe0361a91b69624eddac11beba3	3623bcc7fc8f8d1231e97944eea135c7da22a0f9	docs: plan itd-103 and write spc-16 shell-hazard registry spec
56de5156026d0fc1bb9be48f5a5fb673a70f99d6	41519dd15a707945febc276dfdea041711d60f9f	chore: commit iss-146 capture (guard-bash gh-write false positive)
5e2c813e389ff0d2bb092ecb1a4f4d497342516d	fb0a5da3f57a650eed533121aae054c905bf846e	feat: add shell tokenizer for the guard hazard registry
4a8ac2eecfb7b6f7d0a8258e0ba96a0c7e416bcb	6929afa2f4b55802503628d72f22d54e8d28e2ad	feat: add the bundled shell-hazard registry and its decision function
7f4259cb3594765734f8feefe10303e602e878ad	37204398069e386ece7a79525479d871db9b9c5b	feat: load per-repo guard overrides from .abcd/guard.json
2640b50dc3d9d335753c74ac15a8f76a14fd8ec9	c7f8776241d4d0de8aa14f63f414211318f4ee9b	feat: reject a guard flag group that could never match
3adde8cc1b8b621bba89a54229b947063626484e	d791e07c02a0f37d985e60a5b71e30a5dd2d3fea	fix: close four guard matching and validation holes found in review
0fe71ab8112da211cfd628678ed6c5ad208771be	40514a9af367d8c2f8812eacdd8579e03b034050	docs: map the guard package in internal/README
9bae2c36ec340ea813af4b7a18e7c2bd1da0630a	aec771c30c2bd1b0b82844b6cbbc80f7bff7f3bf	fix: hold a heredoc body until its command line is complete
ad63e8dc473af18bf0135fdd551864b06bff1d06	5d1f80ea061de0748f45a176396f7e49e6bf8723	fix: stop the git-clean successor recommending a warned command
83f20a1a7d92b896198c7493aa8f9a38411b023e	5ec9ef6012a7bbf36a6fea3e6a0f0ce7e0f65fee	fix: keep an arithmetic shift and a blank line from unguarding a session
35ef1016620582dbe7e56b3c08003acb3ef0de03	5a40f82104a6158d9f641b155153a42b8823a8a7	feat: wire the shell-hazard guard into the CLI, the host hook, and ahoy
e8ba05305892f59d8cdaf0a6592fee7e15e62522	42dcfeb9d5bc0b95d2bce853f8600fe0353b9d6f	docs: document the shell-hazard guard surface
d4dd46c2e14d954324e1bee3bdd02181cf22867b	71fd2243b67931cbcbdad02164839feacc6353cd	fix: answer an empty --command instead of waiting on stdin
6698f69951f76b71e0ee195c370c643a635e3ebc	4f2632207d7774832a6c255c0f463dedbb94f22f	fix: stop the guard report asserting what it never checked
c6333d4773b2021b054743f1fc4fe39671626730	395fd69591850b17d0ef1dd98cd555f18276fe73	fix: close the two silent ways past the guard, and stop overclaiming coverage
4288532cb91b457ada0293e5d84b3197e0681546	ddbf597b20124c8b2f775d98f4f92f54db571f7e	fix: refuse to answer from a switched-off registry, and correct four claims
49cffa05e6216d9cbb29dc601961464781e6541d	fe10e9d408fe6d87291977d661283ffbfcf46ccb	Merge pull request #156 from REPPL/feat/itd-103-shell-hazard-registry
e05a58ef44b970f7d8db65d7502675bf9a46c3d9	a793f9e1b6d68d5bb09fe73e0bf89b93246b2638	Merge remote-tracking branch 'origin/main' into feat/itd-104-ideate
3bd32f7986f15f90aac977a2c1d02a7161d73e01	d416645842380653471484b86c3e674a61876dd7	Merge pull request #157 from REPPL/feat/itd-104-ideate
ca1459805dd4cc3d48adc39433bbd34b098736dd	3c2608f897a79bed6a9a5c5e4a9f04748fa4cc17	Merge remote-tracking branch 'origin/main' into feat/itd-102-repo-identity
3036c197ab0a9d71b3b82b0e50de3b907ed3af83	6342d48dd2975d9b2432566d4a11314ec9942971	Merge pull request #158 from REPPL/feat/itd-102-repo-identity
5c467fc051b23283b8c14c4540b2c9ee2273416d	04336f2bddc729c9f3894c3370339c82381b8aca	chore(deps): bump checkout, setup-go, attest in workflows and templates
91d52c44c23e88dd01ea98ee9b69a31e357317d0	8c52fb57027fa166a3de5044262fda752497f955	Merge pull request #162 from REPPL/chore/bump-github-actions
4a0694e138037b19eb65d359e695650eb5ef7f2d	7333e48e68043caadca02f74581484a00703616c	chore: ship itd-102/103/104 — close spc-16/18/19
1d915554de44bf6376c7769a43f6ab7c8f1eab28	816d0f80d8427aa6cf003e93b1f9078c7c4828fe	chore: cut v0.4.1 — date the changelog, fix surface links post-ship
b1dbe01902d4a5658cd4269a7e933f46306fa68b	5cc421d0ee613c4ea1a637c49f06620376889f03	chore: ingest fidelity verdicts for itd-102/103/104; capture iss-151
63424a6cb217c2d77872a0d2fe2ccd26ce9f04fa	2855f3715c081733d67d387e946d6488a4546180	Merge pull request #163 from REPPL/chore/release-cut
e195757c15a5efdaa2967b74cf3be722a3432027	b07bb7414edb0888f73be6d258ba90207fc82150	Merge remote-tracking branch 'origin/main' into feat/itd-101-citation-gate
5abe5b37b389a08c0145d494ff5472e028878a2c	9baa5454fcb089895f8e7e632534800716dbaea7	Merge pull request #164 from REPPL/feat/itd-101-citation-gate
ba5e701f75976b38180d25d1c0ae990379eaf77a	155758080e722d72bdf33b30283976679303ec69	docs: bring the brief surface docs current with the shipped v0.4.1 surface
62f40808312d59c435649453a7bff9e8b9d5ac67	5b670955a8191ead71405ddc6cd220bf680af025	docs: list launch scaffold in the brief's shipped-surface enumeration
9f759c1f54a62fc204f75d2f3102e71af2a95cfc	056f6f683090ac98c9359691905a005ca11fc45d	docs: the CLI reference is generated and drift-tested, not planned
9349f17fb17d685b8c7e9bc03210d0b498523eb5	ca04b50014c90b35efebea7b05abdcbdaa7be693	chore: track brief-currency residual (iss-152) from the v0.4.1 release gate
46891641c857e780e815db87176789c123a5aa91	f71f1c24e95cce7007b062d3b0a83facc5eb69fc	Merge pull request #165 from REPPL/docs/brief-currency-v0.4.1-followup
26b4e640f911055b496cb61b8df5b2f2daee0e16	b28f4e8140f3e24d8dbf53906a62fd07f28faabc	chore: record the v0.5.0 security-and-consistency cycle
b633d304bdda65e2b6960c02e9c2381b6eb04a78	8e4d2eb5402f4732baea5956fcee76159d99461b	chore: record the docs-currency HOLD capture for 3de5148
90d606c6e1af7a8cf0de6b6e883518b18f7773e3	3078cc736585fa466e16b7da118d0d5f1f9893bc	chore: repoint itd-74 links after the drafts -> planned promotion
9dd28072f3d507b963664167322cdb48bd41ea96	8db8540cb3690eb30f684d46da8b63b900de758e	Merge pull request #166 from REPPL/chore/v0.5.0-cycle-records
cf265dd91ffaa8ec42bd06ef69c7c9ca83891414	62d735d693b60bac7f6c0e8f1ca17bcbf5cd4aed	chore: draft itd-105 — plugin hook binary survives install and update
906e2d59eac7de88bf49060a90694b8f5e7742d7	9eaf750dbd77d4e572edb7c16f5eb867100b2a31	chore: capture iss-160 — spurious /abcd:README command in plugin surface
c055c30cd748c698da26e2d60653f98852f5b4fb	7be6249fc14643283395832f5486e71a8ab6ea2b	chore: capture iss-161 — /abcd:abcd:<verb> double namespace in plugin surface
a8b415297573c263f3c3bdff9ca39f7854f4c5d5	eda50b9254182f313303477047edbc6efde194b0	chore: capture iss-162 — surface guidance references unregistered /abcd:ahoy
7394ee90e096f492fddc599912bc155be973dfc6	41427f18621b2db5d564b368008de81bc799f675	chore: capture iss-163 — install prompts carry no per-choice help text
0529edd85cbb86f697ebc8e8b65127acb06cfb76	0d8e65d724fef95bf560f7de4d38e3ee8f61b2d6	chore: capture iss-164 — install summary speaks implementer jargon, not persona language
8089ab5be4d878096a287ec1e1393908beae1bb2	8809e79c37ee6a3f04550df6b707ac87c01958cd	Merge pull request #167 from REPPL/chore/plugin-install-findings
51a401f4af5370471a11520dfe07d4249561e2fd	56ce1ecfe35e60d2a8a869d1066c57e9b900e2ba	chore: grill itd-105 to ready — decisions recorded, planned, spc-21 written
bf556f7c94811bb7d77fdfa65a926873587e746b	ab7674c38a158fdd02fba90e19f78ece3bc66799	chore: capture iss-165..iss-168 from the grill and second-repo install
9fec5cfc19aec3cdd7a7277335c40b6a928de3c2	4223d02e79130ae26d433bfa919888e3d3657807	chore: capture iss-169 — installed .gitignore fence contradicts the tier convention
666cf2a95a27af88df0da485dbbe545b37fb8e56	5283df5df784aacdf2e76fb26a6735aafab2ad41	Merge pull request #168 from REPPL/chore/itd-105-grilled-ready
a4a6c5f0cf91aae4186c72cf1bed463dedd3b654	ef047fe1e3286e5585879dff961593c597c54c84	chore: draft the explainability follow-up run queue
4be6fcd562ea23d9a88c3ce1e9080e2400be50b3	ca5accf74c9d9c52cdc18c24a73fda8e41de0802	chore: pull iss-171 into the explainability cycle as Workstream B item 6
897ff720ca096a60845f2ca49b0c9baece11903c	e70ebc6b353d8bee7977ffeb0313fbdf0d233a99	chore: pull the 2026-07-29 install findings into the v0.5.0 run queue
42862e5f8af922cd7af7357bdb69f6ddd0083c6b	2f5b2bb10294906bd2dc5f034ea9c0edaf22fe66	chore: capture iss-170 and add it to Workstream C — symlink-blind plugin-root resolver
a3ec434c17ee40d17a0b68019784b6157f929420	686f6d5e2974306252a0a7b47e4bb3942209036b	Merge pull request #169 from REPPL/chore/v0.5.0-plan-install-findings
b85696937ff23b0d3c4f68946ca9f32aaf5bf637	ad09bfe8473e7974c88f8d00141aa581c5f12d48	chore: capture iss-171 — PATH-install detector assumes one blessed layout
85fe10b1a04f9c18f9c8dfac38173f8903fe2482	aea8fb2498e1605d4e562ea078c0c364472b07f5	Merge pull request #171 from REPPL/chore/iss-171-bin-target-capture
46a0a28986cf454f1520f06805cc86d76d212c3a	a86f8daec0b713cdf4d3516ab63de360d1e8b719	Merge branch 'main' into chore/explainability-follow-up-plan
fe6bace23d801727ac0d6eeb9288a5ea9e03c35f	455bdd9fe63316c5803b39f22c0033a62600f484	Merge pull request #170 from REPPL/chore/explainability-follow-up-plan
1865f71b6304da7639a1265e258de96f777d08da	96eebba912c36aee5f4f8d816e7398325a7a28d1	chore: capture iss-172 and add PR-queue hygiene to the v0.5.0 run contract
52ba9e014b52f098989ebd6d6393516225f6d4ad	1f87ec41119363440e1f06159f0a85a3615fbf5d	Merge pull request #172 from REPPL/chore/pr-queue-hygiene
5226b292121d75095277a85a59a3e8b4b7800a28	a167d336125445fd8cbf66f579a7065085aba389	feat: detect network identifiers outside the reserved documentation ranges (#175)
2be7a58e5c106d328eb58deb34703f2559bfc6b2	c46983c39cb772a9710f167d309e63a1d9882086	feat: three-tier-layout flags local-tier artefacts in committed tiers (iss-155) (#176)
5927c89835abd56e844ca990d1225218933f4588	a8b5bc78e632fc2b19796bc19d505ad74bb6743f	fix: PII rules domain recalls network contexts and forbids committed network identifiers (iss-156) (#177)
8f5c4d20f494a3d780ed246981251f78fc700965	b9e3beb92f72f8fd8d57dab145a4ecd29c09c6d0	fix: installed .gitignore fence matches the three-tier layout (iss-169) (#178)
c31af0b4ae3513528ce455921fe877e2f7c55614	0be457966b956909d6ce613fc4b091a29ab2fa88	feat: name-banlist increment 1 — private guard and abcd banlist verb (itd-74) (#179)
0f39fcfa6079581df5d4c04e8dbb444a78e16324	65a9ccaf1dd068f70088aec26f43da7044865777	feat: name-banlist increment 2 — ahoy scaffolding, honest reach, lifecycle close (itd-74) (#180)
6ebea18b6633ebc5c4b20cb112582aa5a956ff6c	852588a12e6ecc6de68aaf90cc2ab0fc469bb234	docs: file itd-105 and itd-106 intent drafts (#174)
44d13866844b6c029322ddfee8818c1bec11c6d0	79ef86d761c346af6b37b6b9706068697def488d	docs: verify and re-scope the transcript-scanner entropy residue (iss-96) (#181)
